SKU,Proveedor,Nombre Producto
NBKDTS460,Datashield,"No-break DATASHIELD OL-10 KVA 33 - 10000 VA, 9000 W, Negro, Industrial y Oficina"
CPUINT4310,Intel,Procesador Intel® Core™ i3-13100 Raptor Lake 3.40GHz LGA 1700 12 MB Intel Smart  Cache. Gráficos UHD Intel 730 - 4 Núcleos y 8 subprocesos.
KITTPL530,TP-LINK,Sistema Wi-Fi 6 Mesh para Todo el Hogar AX3000 - 
BOCACT580,Acteck,"Teatro en Casa Dynamic Stage BS700 Acteck Elite Series 5.1 Canales - Dolby 180w, Conectividad: Bluetooth 5.3, USB-A, HDMI (ARC), Óptical, 3.5mm."
GABBLR840,Acteck,Gabinete Gamer Media Torre Tank Expert  Curve 7400 Legend Series - 
GABBLR880,Acteck,Gabinete Gamer Media Torre Tank Polar 7900 Legend Series - 
GABEVO520,Evotec,Fuente De Poder EVOTEC De 600W Ev-600 - 
MOUNCB540,Naceb Technology,Naceb Mouse Vertical Inalambrico NA-0130 - 
MOUNCB590,Naceb Technology,Naceb Mouse Slim Inal 2.4G  NA-0136M - 
MOUNCB600,Naceb Technology,Naceb Mouse Slim Negro Inal 2.4G NA-0136N - 
MOUNCB610,Naceb Technology,Naceb  Mouse Inal 2.4G Negro  NA-0137N - 
MOUNCB620,Naceb Technology,Naceb Mouse Inal 2.4G Rojo NA-0137R - 
MOUNCB630,Naceb Technology,Naceb Mouse Diseño Impreso 1 Na-0138A - 
MOUNCB640,Naceb Technology,Naceb Mouse Diseño Impreso 2 Na-0138B - 
MOUNCB650,Naceb Technology,Naceb Mouse Inal Dual Mode 2.4G+Bt Azul Na-0139A - 
MOUNCB660,Naceb Technology,Naceb Mouse Inal Dual Mode 2.4G+Bt Gris Na-0139G - 
MOUNCB670,Naceb Technology,Naceb Mouse Inal Dual Mode 2.4G+Bt Negro Na-0139N - 
BOCNCB800,Naceb Technology,Naceb Audifonos In-Ear Aux Jack C/Control  Na-0320 - 
BOCNCB810,Naceb Technology,Naceb Audifonos In-Ear Usb-C C/Control Na-0321 - 
BOCNCB820,Naceb Technology,Naceb Audifonos In-Ear Bluetooth Tws Anc+Enc Na-0322 - 
GABNCB160,Naceb Technology,Fuente de poder Naceb 750W Atx Modular 80+ Bronze NA-0635 - 
MOUNCB550,Naceb Technology,Mouse Inalambrico Naceb Slim Gris NA-0131G - 
MOUNCB560,Naceb Technology,Naceb Mouse Inalambrico Slim Negro NA-0131N - 
MOUNCB570,Naceb Technology,Naceb Mouse Inalambrico Ambidiestro NA-0132 - 
MOUNCB580,Naceb Technology,Naceb Mouse Inalambrico Doble Scroll  NA-0133 - 
GABEVO530,Evotec,EVOTEC GABINETE MINI ATX FUENTE 500W EV-1023 - 
GABEVO540,Evotec,EVOTEC GABINETE MINI ATX FUENTE 500W EV-1024 - 
GABEVO550,Evotec,EVOTEC GABINETE ATX FUENTE 500W EV-1025 - 
MONNCB070,Naceb Technology,MONITOR LED FHD 27 Pulgadas 100HZ IPS NA-0642 - 
DDUDAT2260,Adata,"Disco Duro Externo ADATA 2.5 HV320 1TB - USB 3.2, Gen1 (USB 5Gbps) compatible con 3.1 y 2.0. BLANCO. AHV320-1TU31-CWH"
DDUWSD2100,Western Digital,"Disco Duro Western Digital PURPLE WD33PURZ 3TB - SATA, 5400 RPM, 2.5 Pulgadas Caché 128MB, Velocidad de transferencia: 150MB/s, Modelo: WD33PURZ"
DDUWSD2370,Western Digital,"Disco Duro Western Digital BLUE WD60EZAX 6TB - SATA, 5400 RPM, 3.5 Pulgadas, Caché 256MB, Velocidad de transferencia: 185MB/s, Modelo: WD60EZAX"
DDUWSD2380,Western Digital,"Disco Duro Western Digital BLUE WD20SPZX 2TB - SATA, 5400 RPM, 2.5 Pulgadas, Caché 128MB, Velocidad de transferencia: 150MB/s, Modelo: WD20SPZX"
DDUWSD2390,Western Digital,"Disco Duro Western Digital PURPLE WD142PURP 14TB - SATA, 7200 RPM, 3.5 Pulgadas, Caché 512MB, Velocidad de transferencia: 255MB/s, Modelo: WD142PURP"
DDUWSD2410,Western Digital,"Disco Duro Western Digital RED WD20EFPX 2TB - SATA, 5400 RPM, 3.5 Pulgadas Caché 512MB, Velocidad de transferencia: 175MB/s, Modelo: WD20EFPX"
DDUWSD2420,Western Digital,"Disco Duro Western Digital RED WD4005FFBX 4TB - SATA, 7200 RPM, 3.5 Pulgadas Caché 256MB, Velocidad de transferencia: 217MB/s, Modelo: WD4005FFBX"
DDUWSD2430,Western Digital,"Disco Duro Western Digital RED WD6005FFBX 6TB - SATA, 7200 RPM, 3.5 Pulgadas Caché 256MB, Velocidad de transferencia: 238MB/s, Modelo: WD6005FFBX"
DDUWSD2440,Western Digital,"Disco Duro Western Digital RED WD8005FFBX 8TB - SATA, 7200 RPM, 3.5 Pulgadas Caché 256MB, Velocidad de transferencia: 235MB/s, Modelo: WD8005FFBX"
DDUWSD2450,Western Digital,"Disco Duro Western Digital RED WD142KFGX 14TB - SATA, 7200 RPM, 3.5 Pulgadas Caché 512MB, Velocidad de transferencia: 255MB/s, Modelo: WD142KFGX"
DDUWSD2460,Western Digital,"Disco Duro Western Digital BLACK ELEMENTS WDBUZG0010BBK-WESN 1TB - Conector: Micro-B, Interfaz: USB 3.2 Gen 1, USB 3.0, Modelo: WDBUZG0010BBK-WESN"
KITHPI020,HP,Kit de Teclado y Mouse HP 235 Inalámbrico
MALHPI140,HP,HP Maletín Prelude Pro de 15.6 pulgadas 1E7D6UT color Gris. - 
MONHPI790,HP,Monitor HP FHD M27fw. 27 pulgadas en diagonal (2H1A4AA#ABA). Pantalla con antirreflejo Resolución 1920 x 1080. Puertos HDMI /VGA - color blanco.
MOUHPI120,HP,"Mouse inalámbrico HP 435 Negro - Llave USB, batería AA"
GABSTY330,Stylos,Gabinete Oficina Secai Micro Tower Stylos RGB con fuente de poder 550W STGASC1B - 
GABSTY340,Stylos,Gabinete Oficina Keelan Slim ITX Stylos con fuente de poder 550W STGAKL1B - 
GABSTY350,Stylos,Gabinete Oficina Mince Slim ITX Stylos con fuente de poder 550W STGAMN1B - 
MONSTY340,Xzeal,Monitor Xzeal 23.8 - 
TVIGIG3050,Gigabyte,TAR VIDEO GIGABYTE GV-N3050WF2OC-6GD - 
MBDGIG5270,Gigabyte,"TARJETA MADRE GIGABYTE  Micro ATX B860M GAMING WIFI6 - 64 GB DDR5 S-1851, Para intel"
MBDGIG5280,Gigabyte,"TARJETA MADRE GIGABYTE ATX  Z890 EAGLE 64 GB DDR5 - S-1851, Para intel"
MBDGIG5290,Gigabyte,"TARJETA MADRE GIGABYTE ATX  Z890 UD WIFI6E EAGLE 64 GB DDR5 - S-1851, Para intel"
MBDGIG5340,Gigabyte,TARJETA MADRE GIGABYTE ATX X870 A ELITE WF7 64 GB DDR5 AM5 Para AMD - 
MBDGIG5360,Gigabyte,TARJETA MADRE GIGABYTE Micro ATX B860M EAGLE P WIFI6E DDR4  64 GB DDR4 - S-1700 Para Intel
DDUDAT2240,Adata,"SSD Externo ADATA SC740 1TB. USB tipo C incorporado - 1.050/1.000 MB/s lectura/escritura, Resistente a caídas MIL-STD. Color AZUL. N.P. SC740-1000G-CB"
KITACC010,ACER,KIT MOUSE Y TECLADO ACER EAK030 SP - 
KITACC020,ACER,KIT MOUSE Y TECLADO ACER EKW111 SP - 
MEMDAT7320,Adata,Memoria RAM ADATA XPG LANCER BLADE RGB - DDR5 KIT 2X24GB UDIMM 6000MT/s. Disipador aluminio BLANCO. AX5U6000C3024G-DTLABRWH
MOUACC010,ACER,MOUSE INALAMBRICO ACER EMW211 GRIS - 
MOUACC020,ACER,MOUSE INALAMBRICO ACER EMR213 BK NEGRO - 
MOUACC030,ACER,MOUSE INALAMBRICO ACER EMR213 WH BLANCO - 
SWTARU330,Aruba,"Switch HPE Instant On 1960 - 24 puertos 1GbE + (2p-10Gb Ethernet) RJ-45, 2SFP+ (JL806A)"
MOUITL880,Manhattan,190374 Mouse Optico Inalambrico 1200 DPI - 
NBKDAH030,Dahua Technology,DAHUA UPS Interactivo de 1500VA-900W  Rango Voltaje entrada de AC81~145 Voltaje de Salida: 110/120 VAC Estabilizador Voltaje AVR Compacto 4 Contactos.
CPUINT4720,Intel,"Procesador Gaming Intel® Core™ ULTRA 9 - 285K de 5.7 GHz Max Turbo - 24 Core, 36Mb Cache, requiere DISIPADOR (MOTHERBOARD LGA 1851)"
DDUDAT2250,Adata,"SSD Externo ADATA 2TB. USB4 40Gbps Type-C - 3, 800/3, 700MB/s lectura/escritura, resistente a impactos grado MIL-STD Color. Color NEGRO.SE920-2TCBK"
DDUDAT2270,Adata,Disco Duro Externo ADATA 2.5 pulgadas HV320 1TB USB 3.2 - Gen1 (USB 5Gbps) compatible con 3.1 y 2.0. Color AZUL. AHV320-1TU31-CBL
MEMDAT7380,Adata,Memoria USB ADATA de 128GB UV320 3.2 (retro compatible con 3.0 y 2.0) - diseño deslizante sin tapa. Color BLANCO/VERDE AUV320-128G-RWHGN
PANSMG4850,Samsung,Pantalla SAMSUNG 98 pulgadas Crystal UHD 4K DU9000 - UN98DU9000FXZX - Motion Xcelerator 120Hz
PANBNQ760,BenQ,Pantallas de Proyección BENQ SNS21 - 100 pulgadas
05690010,Stylos,Memoria USB de 16 GB Metálica Stylos STMUSB2B
05690011,Stylos,Memoria USB de 32 GB Metálica Stylos STMUSB3B
05690012,Stylos,Memoria USB de 128 GB Metálica Stylos STMUSB5B
ACCORB060,Orvibo,"Mini Hub Orvibo VS10ZW-1UO - Inalámbrico, Wi-Fi, Blanco"
ACCNCB850,Naceb Technology,"Silla Ejecutiva Naceb Technology Cafe NA-0930C - Ejecutiva, Asiento acolchado, Café, Vinipiel"
ACCNCB860,Naceb Technology,"Silla Ejecutiva Naceb Technology Negro NA-0930N - Ejecutiva, Asiento acolchado, Negro, Vinipiel"
CARXRX6740,Xerox,XEROX 008R13062  FUSOR - 
ACCITL6500,Manhattan,Escritorio Compacto para Computadora - con Bandeja Deslizable para Teclado (207690) Manhattan
SILACT010,Acteck,"Silla FLOE PRO EC737 ACTECK  ELITE SERIES Silla de Oficina  Ergonómica - Ajuste lumbar, Reposa brazos Fijo, Color  Negro. AC-937238"
SILACT020,Acteck,"Silla FLOE PRO EC737  ACTECK  ELITE SERIES Silla de Oficina  Ergonómica - Ajuste lumbar, Reposa brazos Fijo, Color  Blanco. AC-937245"
ACCTPL920,TP-LINK,HUB con PoE+ de 8 puertos - 
SILNTE050,Nextep,Silla Secretarial NEXTEP NE-650S Altura Ajustable y Reclinable Giratoria y Cromada - Color Negro
SILNTE060,Nextep,Silla Ejecutiva NEXTEP NE-650E Altura Ajustable y Reclinable Giratoria y Cromada - Color Negro.
SILNEX030,Nextep,Silla Ejecutiva Nextep NE-650R Altura Ajustable Reclinable Polipiel/Base Giratoria Color Negro - 
SILNEX040,Nextep,Silla de Visita Nextep NE-652N con Descansabrazos Tela/Malla color negro - 
ACCPNT4730,Panduit,Caja de 1 Pto para Pared PANDUIT CBXQ1BL-A - Negro
ACCGDM130,Grandstream,Fuente de poder compatible con los teléfonos GRP260x/2612 - 
ACCTRL2740,Tripp-Lite,Juego de Placa Tripp Lite de Pared Extensora HDMI sobre Cat5 / Cat6 Doble con Transmisor y Receptor - 
ACCDAH1850,Dahua Technology,"Tarjeta MIFARE 13.56 MHz/ S50/ PVC Imprimible por Ambos Lados/ 0 - 88mm Grosor/ 1 KB/ Para Control Acceso, Identificación Corporativa, Transporte Urba"
ACCDAH2140,Dahua Technology,"Tarjeta MIFARE 13.56 MHz/ IC Card/ PVC/ Rango Letura 2 a 8 cm/ 8 Kb/ Para Control de Acceso - Identificación Corporativa, Transporte Urbano NB"
ACCHPI2950,HP,Bandeja de papel de 550 hojas HP LaserJet - 
ACCNTE020,Genérico,Calculadora Nextep NE- 184 10 Dígitos Semi Escritorio  Bateria / Solar - 
ACCTPL940,TP-LINK,Smart WiFi Light Bulb - Multicolor
ACPARU160,Aruba,Access Point HPE Instant On AP11D 802.11ac Wi-Fi 5 Incluye adaptador AC/DC 12 V/18 W (R6K64A) - 
ACCACT5020,Acteck,Soporte 2 en 1 ENFORCE MOTION SM636 ACTECK ELITE SERIES Soporte para Monitor y Laptop 2 en 1 para  Escritorio - 
ACCACT5030,Acteck,Soporte 2 en 1 ENFORCE ZONE SM480 ACTECK  ADVANCED SERIES Soporte para Monitor y Laptop 2 en 1 para  Escritorio - 
ACCACT5040,Acteck,Soporte Para Monitor ENFORCE ZONE-B SM445 ACTECK ADVANCED SERIES Soporte para 4 Monitores - 
ACCACT5050,Acteck,Soporte para Monitor ENFORCE ZONE-B SM435 ACTECK  ADVANCED SERIES - 
ACCACT5060,Acteck,Soporte para Monitor ENFORCE ZONE-B SM425 ACTECK  ADVANCED SERIES - 
ACCAZR650,Pegaso,Perforadora Pegaso gris 333 perfora hasta 30 hojas de 75grs - 
ACCBEL020,Belden,"Placa de Pared BELDEN - De Plástico, 6, 985 cm, 11, 43 cm, Color Blanco"
ACCBEL500,Belden,"Placa de Pared 2 Puertos BELDEN AX102655 - Blanco, De plástico"
ACCBRT470,Brother,Bandeja para papel adicional Brother Valor LT5505 - hasta para 250 hojas
ACCBRT480,Brother,Bandeja para papel adicional Brother Valor LT6505 - hasta para 520 hojas
ACCEVL150,Evolis,Tarjetas de PVC Color Blanco PCVB30M - 
ACCITL6350,Intellinet,Face Plate 772396 INTELLINET - Blanco 2 Perf. Etiqueta
ACCITL7710,Manhattan,462587 Soporte Monitor 17-45 pulgadas Escritorio - 
ACCKNS1630,Kensington,Descansa muñecas para teclado compacto SLIM negro K52801WW KENSINGTON - 
ACCKNS1780,Kensington,Cojín de Asiento para Descanso Kensington P4936 - Negro - 
ACCKNS1800,Kensington,Cojín de asiento ergonómico de espuma viscoelástica K55805WW - 
ACCKNS1810,Kensington,Respaldo lumbar Kensington® SmartFit® Conform ™ K60412WW - 
ACCKNS2150,Kensington,Descansa pies K58302WW KENSINGTON - 
ACCKNS2310,Kensington,"Soporte universal para brazos de monitor K53801WW KENSINGTON - soporta portátiles de hasta 15, 6 pulgadas y hasta 9, 9 lb (4, 5 kg)."
ACCKNS770,Kensington,Descansa Pies Kensington P7515/K56152 Inclinable Antideslizante - 
ACCKNS830,Kensington,Respaldo Lumbar Kensington P4935 memory foam L82025 - 
ACCMAC4410,Apple,AirPods (4ta Generación) MXP93BE/A color blanco - 
ACCNEX1060,Nextep,Calculadora Sumadora Nextep NE-195 con Impresora 2 colores  con 12 Dígitos - 35 teclas medidas 17cm por 24 cm utiliza rollos de tinta IR-40T
ACCNEX1360,Nextep,Tijera Nextep Forjada de Acero NE-147 Inoxidable 6.75 pulgadas dimensiones 17.1 cm Master con 144 piezas - 
ACCNEX1410,Nextep,Sobre bolsa Nextep Economico NE-016C Tamaño carta solapa engomada paquete con 50 piezas 23cm x 30.5 cm - 
ACCNEX1420,Nextep,Sobre bolsa Nextep Economico Ne-016O Tamaño oficio  solapa engomada paquete con 50 piezas 24cm x 34 cm - 
ACCNEX510,Nextep,Lápiz Adhesivo Nextep NE-022B  de 21 gramos con 6 piezas - 
ACCNEX520,Nextep,Lápiz Adhesivo Nextep NE-022C 40 gramos  Paquete con 06 piezas - 
ACCNEX740,Nextep,Lápiz Hexagonal de Madera numero 2 Nextep NE-028 con 12 piezas - 
ACCNEX750,Nextep,Banderital Nextep NE-051 Minis de 5 colores Neon con 10 paquetes de 100 hojitas - 
ACCNEX890,Nextep,Perforadora Nextep NE-120 con 2 orificios 7/8 Ajustable capacidad de perforación 25 hojas - 
ACCNEX910,Nextep,Calculadora Nextep NE-182 12 Dígitos de Semi Escritorio Batería/Solar AA 19cm x 15cm - 
ACCNTE050,Nextep,Corrector Nextep NE068 Tipo Pluma 8ml Punta Metálica c/12 Piezas - 
ACCNTE060,Nextep,Engrapadora Nextep NE105 Plástica Básica Media Tira - 
ACCNTE080,Nextep,Grapas Estándar Nextep NE118 26/6 C/5000 - 
ACCNTE190,Nextep,Corrector Liquido Nextep Ne-069 - Corrector
ACCNTE250,Nextep,Sacapuntas  Electrónico Nextep NE-181 con Autostop color negro 3 tipos de afilado - 
ACCNTE410,Nextep,Porta lápices Nextep NE-158P mediano material malla metálica 8.5 x 10cm color plata - 
ACCNTE420,Nextep,Clasificador Nextep ne-176 Malla Metálica tres niveles Grande caja blanco Negro - 
ACCNTE430,Nextep,Porta lápices Nextep NE-158 mediano material malla metálica 8.5 x 10cm color negro - 
ACCNTE480,Nextep,Organizador Nextep NE-175 material Malla Metálica con 7 secciones - 
ACCNTE500,Nextep,Cesto de Malla Nextep NE-165Rg Redondo 20 litros Color Negro - 
ACCPND040,Panduit,Placa PANDUIT NK1FWHY - Color blanco
ACCPNT1640,Panduit,Placa PANDUIT nk4fwhy - Color blanco
ACCPNT430,Panduit,Placa Ejecutiva PANDUIT CFPE4WHY - Color blanco
ACCPTS1890,Plantronics,Poly Descolgador mecanico HL10 - 
ACCRBT1790,Brobotix,"TAPA - FACEPLATE DE 1 PANEL CON JACK HDMI HEMBRA - UNIVERSAL, STANDARD, BLANCO, BROBOTIX 163225"
ACCRBT2470,Brobotix,Inserto SVGA para Tapas BROBOTIX 938481 - Color blanco
ACCRBT2580,Brobotix,"TAPA - FACEPLATE DE 2 PANELES PARA JACK - ENSAMBLE FÁCIL Y SEGURO A PRESIÓN, LÍNEA ELITE, METÁLICO, BLANCO, BROBOTIX 938283"
ACCRBT3060,Brobotix,"TAPA - FACEPLATE DE 1 PANEL PARA JACK - UNIVERSAL, STANDARD, BLANCO, BROBOTIX 251701"
ACCRBT3260,Brobotix,"TAPA - FACEPLATE DE 1 PANEL PARA JACK - ENSAMBLE FÁCIL Y SEGURO A PRESIÓN, LÍNEA ELITE, METÁLICO, BLANCO, BROBOTIX 938276"
ACCRBT3640,Brobotix,Tapa Industrial BROBOTIX 170902 - Metálico
ACCRBT5400,Brobotix,"TAPA - FACEPLATE DE 1 PANEL CON JACK HDMI HEMBRA 90 GRADOS - UNIVERSAL, STANDARD"
ACCRBT6600,Brobotix,"TAPA - FACEPLATE DE 2 PANELES PARA JACK - UNIVERSAL, STANDARD, BLANCO, BROBOTIX 251702"
ACCRBT730,Brobotix,"TAPA - FACEPLATE DE 1 PANEL CON JACK HDMI C/CABLE HEMBRA (PIGTAIL) - UNIVERSAL, STANDARD, BLANCO, BROBOTIX 073307"
ACCRBT7340,Brobotix,TAPA (FACEPLATE) SVGA 1 PUERTO CONECTOR HEMBRA COLOR BLANCO INCLUYE CAJA (621973) - Brobotix
ACCVRT160,Verbatim,"Localizador  Bluetooth My finder VERBATIM 32130 1 pieza - color negro, , sonido de aviso, resistente al agua y polvo."
ACCXRX1010,Xerox,XEROX 115R00088 FUSOR 110 V - 
ACCXRX1230,Xerox,XEROX 8NB BANDEJA CON GABINETE - 
ACCXRX1500,Xerox,XEROX 115R00129 BOTELLA DE DESPERDICIO - 
ACCXRX1640,Xerox,XEROX 115R00128 BOTELLA DESPERDICIO 30K - 
ACCXRX1700,Xerox,XEROX 108R01469 KIT DE TRANSFERENCIA 3345 - 
ACCXRX1820,Xerox,XEROX 115R00126 RODILLO DE TRANSFERENCIA 180K - 
ACCXRX1860,Xerox,XEROX 008R08101 BOTELLA DESPERDICIO C8130/45/55-B45/55 - 
ACCXRX1870,Xerox,XEROX 008R08102 BOTELLA DE DESPERDICIO  69 K - 
ACCXRX1890,Xerox,XEROX 008R08103 2 RODILLO - 
ACCXRX450,Xerox,XEROX 008R12988 FUSOR 110V - 
ACCXRX690,Xerox,XEROX 115R00084 FUSOR  110V - 
ACCXRX710,Xerox,XEROX 116R00003 RODILLO - 
ACCXRX740,Xerox,XEROX 109R00847 FUSOR 110V - 
ACCXRX840,Xerox,XEROX 108R01053  RODILLO DE TRANSFERENCIA - 
ACCXRX970,Xerox,XEROX 008R13102 CHANDON FUSOR - 
CABCIS320,CISCO,"Cable CAB-AC-C5= Cisco - cable de poder AC tipo C5, cable de alimentación del router al contacto eléctrico de AC"
CABITL3790,Manhattan,"771719 Placa de pared HDMI de un puerto - Compatible con cajas de montaje de distribución sencilla, ranuras y cajas montadas en pared."
CABTRL4150,Tripp-Lite,"Placa Frontal de Ancho Sencillo de 2 Puertos TRIPP-LITE N206-FP02-IND - Plata, Acero inoxidable"
CARBRT3690,Brother,Botella de tinta para sellos Brother PRINKB. Color: Negro. Rendimiento aproximado 2 - 000 impresiones. Para creadores de sellos SC2000USB.
CARBRT4200,Brother,Bandeja para papel adicional Brother Valor LT330CL - hasta para 250 hojas
CARBRT4460,Brother,Charola de despedicio WT229CL - 
CARXRX3940,Xerox,XEROX 106R01582 UNIDAD DE IMAGEN - 
CARXRX4290,Xerox,XEROX 108R01121 KIT DE UNIDAD DE IMAGEN - 
CARXRX4550,Xerox,XEROX 108R00861 UNIDAD IMAGEN - 
CARXRX5210,Xerox,XEROX 008R13064  RODILLO DE TRANSFERENCIA - 
CARXRX5840,Xerox,XEROX 115R00114 FUSOR 120V 175K C7000 - 
CARXRX6190,Xerox,XEROX 115R00139 FUSOR 200K - 
CARXRX6200,Xerox,XEROX 116R00009 RODILLO TRASNFER 200K - 
CARXRX6210,Xerox,XEROX 109R00850 FUSOR 120VOLT - 
CPUDDL3030,DELL,"Computadora de escritorio DELL Optiplex 7020 MFF - Intel Core i5, i5-12500T, 8 GB, DDR5, 512 GB SSD, Windows 11 Pro"
DISCSY010,Clar Systems,Dispensador de Papel Higiénico Mini Innova Color Humo para Rollo Industrial 250mm máx. - 
DISCSY020,Clar Systems,Dispensador de Papel Higiénico Mini Innova Color Blanco para Rollo Industrial 250mm máx - 
DISCSY030,Clar Systems,Dispensador de Papel Higiénico Maxi Innova Color Blanco para Rollo Industrial 400mm máx - 
DISCSY070,Clar Systems,Dispensador de Jabón Trendy Confort ABS antiestático. CLAR SYSTEMS. Color Tapa Blanca / Depósito Gris - 
DISCSY080,Clar Systems,Dispensador de Toalla Inter-doblada Innova ABS antiestático. CLAR SYSTEMS. Color Blanco. - 
DISCSY090,Clar Systems,Dispensador de Toalla Inter-doblada Innova ABS antiestático. CLAR SYSTEMS. Color Humo. Capacidad para 600 toallas - 
ESCACT020,Acteck,Escritorio Ergonomico ERGO DESK 1 ED717 Acteck Elite Series Escritorio de Oficina Ergonómico 110 X 60cm - 
KITLEN110,Lenovo,"Kit de Teclado y Mouse inalámbricos LENOVO Essentials Gen2 - 4X31N50731, receptor USB, color negro, español"
LTVHSE090,Hisense,Laser Cinema HISENSE PL2 4K DPL GOOGLE TV  de 80 a 150 Pulgadas - 
MEMDAT7290,Adata,Micro Secure Digital ADATA SPEED PLUS microSDXC/SDHC UHS-I U3 V30 64GB Clase 10 (A2) - lectura /escritura hasta 180/160(MB/s). UD64GUI3V30A2SP-RA1
MEMKGN5010,Kingston,"Memoria RAM Kingston Technology KCP556US8-16 - 16GB 5600MT/S DDR5 CL46 SODIMM 1.1V, para Laptop"
PANHSE1810,Hisense,"Televisor Hisense 100QD7N - 100 pulgadas, QLED, QUANTUM DOT, 4K UHD, 3840 x 2160 Pixeles, GOOGLE SMART TV"
PANHSE1820,Hisense,"Televisor Hisense 55U7N - 55 pulgadas, MiniLED, QUANTUM DOT, 4K UHD, 3840 x 2160 Pixeles, GOOGLE SMART TV"
RCKACC1220,Intellinet,163293 TAPA (FACEPLATE) 2 PERFORACION COLOR BLANCO - 
RCKACC1230,Intellinet,163286 TAPA (FACEPLATE) 1 PERFORACION COLOR BLANCO - 
RCKACC1390,Intellinet,517874 Caja para pared de 4.7cm de profundidad color Blanco - La caja incluye tornillos de montaje.
ROUCIS920,CISCO,Router C8200-1N-4T Cisco - router 1RU con 1 tarjeta NIM y un puerto GE WAN
SILNCB080,Naceb Technology,Silla Naceb Silla De Oficina En Malla NA-09S3 - 
SILNCB090,Naceb Technology,Silla Naceb Gamer Silla De Malla Gamer X-One Color Blanco NA-09S4B - 
SILNCB100,Naceb Technology,Silla Naceb Gamer Silla De Malla Gamer X-One Color Rojo NA-09S4R - 
ACCACT5190,Acteck,Mouse Pad Vibe Flow Word MT494W ACTECK Advanced Series - 
ACCACT5200,Acteck,Mouse Pad Vibe Flow Word MT494W ACTECK Advanced Series - 
ACCACT5230,Acteck,Mouse Pad Vibe Flow Tools MT494TH ACTECK Advanced Series - 
ACCACT5240,Acteck,Mouse Pad Vibe Flow Tools MT494TH ACTECK Advanced Series Tela + Goma - Medidas 80cm x 35cm
ACCAZR100,Azor,Marcador Permanente AZOR SIGNAL 30001 Negro. Punto Fino. Paquete con 12 Piezas. - 
ACCDIE540,Diem,Papel DIEM POBTCC100 Opalina Blanco T/C 125 grs 100 hojas - 
ACCEST2510,Estrella,Cuaderno Profesional Star Kid ESTRELLA 0669/458 Raya 100 Hoja - 
ACCEST2540,Estrella,Cuaderno Profesional Star Kid Blanco C/Mgen 100 Hojas - 
ACCEST950,Estrella,Libro Florete Rayado F/I 96H - 
ACCEST960,Estrella,Libro Florete Rayado F/I 192 Hojas - 
ACCIMP010,IMPRESS,Papel Bond Impress  6951476310602 Caja con 10 paquetes con 500 hojas tamaño carta 21.6 cm x 27.9 cm 95  blancura 70 gramos Alta Blancura - 
ACCNEX1070,Nextep,Cinta de Empaque Canela Nextep NE-604C Uso General  48mm x 50 mts  paquete con 6 piezas - 
